channel_id	channel_name	sampling_frequency	dtype	unit	gain	offset	stream_id	type
AP290	imec1.ap#AP290	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP291	imec1.ap#AP291	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP292	imec1.ap#AP292	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP293	imec1.ap#AP293	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP294	imec1.ap#AP294	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP295	imec1.ap#AP295	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP296	imec1.ap#AP296	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP297	imec1.ap#AP297	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP298	imec1.ap#AP298	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP299	imec1.ap#AP299	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP300	imec1.ap#AP300	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP301	imec1.ap#AP301	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP302	imec1.ap#AP302	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP303	imec1.ap#AP303	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP304	imec1.ap#AP304	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP305	imec1.ap#AP305	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP306	imec1.ap#AP306	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP307	imec1.ap#AP307	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP308	imec1.ap#AP308	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP309	imec1.ap#AP309	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP310	imec1.ap#AP310	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP311	imec1.ap#AP311	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP312	imec1.ap#AP312	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP313	imec1.ap#AP313	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP314	imec1.ap#AP314	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP315	imec1.ap#AP315	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP316	imec1.ap#AP316	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP317	imec1.ap#AP317	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP318	imec1.ap#AP318	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP319	imec1.ap#AP319	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP320	imec1.ap#AP320	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP321	imec1.ap#AP321	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP322	imec1.ap#AP322	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP323	imec1.ap#AP323	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP324	imec1.ap#AP324	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP325	imec1.ap#AP325	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP326	imec1.ap#AP326	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP327	imec1.ap#AP327	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP328	imec1.ap#AP328	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP329	imec1.ap#AP329	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP330	imec1.ap#AP330	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP331	imec1.ap#AP331	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP332	imec1.ap#AP332	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP333	imec1.ap#AP333	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP334	imec1.ap#AP334	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP335	imec1.ap#AP335	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP336	imec1.ap#AP336	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP337	imec1.ap#AP337	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP338	imec1.ap#AP338	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP339	imec1.ap#AP339	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP340	imec1.ap#AP340	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP341	imec1.ap#AP341	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP342	imec1.ap#AP342	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP343	imec1.ap#AP343	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP344	imec1.ap#AP344	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP345	imec1.ap#AP345	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP346	imec1.ap#AP346	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP347	imec1.ap#AP347	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP348	imec1.ap#AP348	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP349	imec1.ap#AP349	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP350	imec1.ap#AP350	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP351	imec1.ap#AP351	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP352	imec1.ap#AP352	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP353	imec1.ap#AP353	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP354	imec1.ap#AP354	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP355	imec1.ap#AP355	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP356	imec1.ap#AP356	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP357	imec1.ap#AP357	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP358	imec1.ap#AP358	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP359	imec1.ap#AP359	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP360	imec1.ap#AP360	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP361	imec1.ap#AP361	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP362	imec1.ap#AP362	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP363	imec1.ap#AP363	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP364	imec1.ap#AP364	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP365	imec1.ap#AP365	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP366	imec1.ap#AP366	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP367	imec1.ap#AP367	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP368	imec1.ap#AP368	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP369	imec1.ap#AP369	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP370	imec1.ap#AP370	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP371	imec1.ap#AP371	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP372	imec1.ap#AP372	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP373	imec1.ap#AP373	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP374	imec1.ap#AP374	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP375	imec1.ap#AP375	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP376	imec1.ap#AP376	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP377	imec1.ap#AP377	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP378	imec1.ap#AP378	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP379	imec1.ap#AP379	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP380	imec1.ap#AP380	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP381	imec1.ap#AP381	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP382	imec1.ap#AP382	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP383	imec1.ap#AP383	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP0	imec0.ap#AP0	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP1	imec0.ap#AP1	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP2	imec0.ap#AP2	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP3	imec0.ap#AP3	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP4	imec0.ap#AP4	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP5	imec0.ap#AP5	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP6	imec0.ap#AP6	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP7	imec0.ap#AP7	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP8	imec0.ap#AP8	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP9	imec0.ap#AP9	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP10	imec0.ap#AP10	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP11	imec0.ap#AP11	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP12	imec0.ap#AP12	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP13	imec0.ap#AP13	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP14	imec0.ap#AP14	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP15	imec0.ap#AP15	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP16	imec0.ap#AP16	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP17	imec0.ap#AP17	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP18	imec0.ap#AP18	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP19	imec0.ap#AP19	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP20	imec0.ap#AP20	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP21	imec0.ap#AP21	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP22	imec0.ap#AP22	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP23	imec0.ap#AP23	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP24	imec0.ap#AP24	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP25	imec0.ap#AP25	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP26	imec0.ap#AP26	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP27	imec0.ap#AP27	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP28	imec0.ap#AP28	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP29	imec0.ap#AP29	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP30	imec0.ap#AP30	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP31	imec0.ap#AP31	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP32	imec0.ap#AP32	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP33	imec0.ap#AP33	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP34	imec0.ap#AP34	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP35	imec0.ap#AP35	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP36	imec0.ap#AP36	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP37	imec0.ap#AP37	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP38	imec0.ap#AP38	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP39	imec0.ap#AP39	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP40	imec0.ap#AP40	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP41	imec0.ap#AP41	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP42	imec0.ap#AP42	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP43	imec0.ap#AP43	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP44	imec0.ap#AP44	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP45	imec0.ap#AP45	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP46	imec0.ap#AP46	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP47	imec0.ap#AP47	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP48	imec0.ap#AP48	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP49	imec0.ap#AP49	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP50	imec0.ap#AP50	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP51	imec0.ap#AP51	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP52	imec0.ap#AP52	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP53	imec0.ap#AP53	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP54	imec0.ap#AP54	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP55	imec0.ap#AP55	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP56	imec0.ap#AP56	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP57	imec0.ap#AP57	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP58	imec0.ap#AP58	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP59	imec0.ap#AP59	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP60	imec0.ap#AP60	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP61	imec0.ap#AP61	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP62	imec0.ap#AP62	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP63	imec0.ap#AP63	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP64	imec0.ap#AP64	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP65	imec0.ap#AP65	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP66	imec0.ap#AP66	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP67	imec0.ap#AP67	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP68	imec0.ap#AP68	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP69	imec0.ap#AP69	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP70	imec0.ap#AP70	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP71	imec0.ap#AP71	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP72	imec0.ap#AP72	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP73	imec0.ap#AP73	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP74	imec0.ap#AP74	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP75	imec0.ap#AP75	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP76	imec0.ap#AP76	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP77	imec0.ap#AP77	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP78	imec0.ap#AP78	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP79	imec0.ap#AP79	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP80	imec0.ap#AP80	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP81	imec0.ap#AP81	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP82	imec0.ap#AP82	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP83	imec0.ap#AP83	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP84	imec0.ap#AP84	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP85	imec0.ap#AP85	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP86	imec0.ap#AP86	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP87	imec0.ap#AP87	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP88	imec0.ap#AP88	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP89	imec0.ap#AP89	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP90	imec0.ap#AP90	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP91	imec0.ap#AP91	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP92	imec0.ap#AP92	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP93	imec0.ap#AP93	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP94	imec0.ap#AP94	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP95	imec0.ap#AP95	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP96	imec0.ap#AP96	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP97	imec0.ap#AP97	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP98	imec0.ap#AP98	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP99	imec0.ap#AP99	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP100	imec0.ap#AP100	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP101	imec0.ap#AP101	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP102	imec0.ap#AP102	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP103	imec0.ap#AP103	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP104	imec0.ap#AP104	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP105	imec0.ap#AP105	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP106	imec0.ap#AP106	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP107	imec0.ap#AP107	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP108	imec0.ap#AP108	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP109	imec0.ap#AP109	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP110	imec0.ap#AP110	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP111	imec0.ap#AP111	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP112	imec0.ap#AP112	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP113	imec0.ap#AP113	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP114	imec0.ap#AP114	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP115	imec0.ap#AP115	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP116	imec0.ap#AP116	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP117	imec0.ap#AP117	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP118	imec0.ap#AP118	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP119	imec0.ap#AP119	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP120	imec0.ap#AP120	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP121	imec0.ap#AP121	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP122	imec0.ap#AP122	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP123	imec0.ap#AP123	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP124	imec0.ap#AP124	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP125	imec0.ap#AP125	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP126	imec0.ap#AP126	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP127	imec0.ap#AP127	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP128	imec0.ap#AP128	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP129	imec0.ap#AP129	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP130	imec0.ap#AP130	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP131	imec0.ap#AP131	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP132	imec0.ap#AP132	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP133	imec0.ap#AP133	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP134	imec0.ap#AP134	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP135	imec0.ap#AP135	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP136	imec0.ap#AP136	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP137	imec0.ap#AP137	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP138	imec0.ap#AP138	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP139	imec0.ap#AP139	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP140	imec0.ap#AP140	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP141	imec0.ap#AP141	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP142	imec0.ap#AP142	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP143	imec0.ap#AP143	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP144	imec0.ap#AP144	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP145	imec0.ap#AP145	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP146	imec0.ap#AP146	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP147	imec0.ap#AP147	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP148	imec0.ap#AP148	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP149	imec0.ap#AP149	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP150	imec0.ap#AP150	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP151	imec0.ap#AP151	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP152	imec0.ap#AP152	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP153	imec0.ap#AP153	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP154	imec0.ap#AP154	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP155	imec0.ap#AP155	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP156	imec0.ap#AP156	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP157	imec0.ap#AP157	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP158	imec0.ap#AP158	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP159	imec0.ap#AP159	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP160	imec0.ap#AP160	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP161	imec0.ap#AP161	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP162	imec0.ap#AP162	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP163	imec0.ap#AP163	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP164	imec0.ap#AP164	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP165	imec0.ap#AP165	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP166	imec0.ap#AP166	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP167	imec0.ap#AP167	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP168	imec0.ap#AP168	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP169	imec0.ap#AP169	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP170	imec0.ap#AP170	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP171	imec0.ap#AP171	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
AP172	imec0.ap#AP172	30000.0	int16	uV	2.34375	0.0	imec0.ap	EXT
